name,price,rating,reviews,sold,category,value_score,price_tier,is_overpriced,category_encoded,tier_encoded,pca_1,pca_2
Lenovo ThinkPad X230  Core i5 3rd Gen 4GB RAM 250 GB 12..5″ Windows 10 (Free Laptop Bag) - Daraz like new laptops,37999.0,4.3,0,0,laptops,1.131608726545435,Premium,1,1,2,0.5232210609519549,-0.6664860767831903
KEYIYOU RX 580 8GB 256-bit GDDR5,20825.0,4.3,0,0,laptops,2.064825930372149,Mid-Range,0,1,1,0.3793055777738568,-0.6422227130447435
Aluminium Laptop Stand Adjustable 7 Levels Foldable Portable Notebook Holder Cooling Design for 11–17 Inch Laptops,1799.0,4.3,0,0,laptops,23.902167871039463,Budget,0,1,0,0.21987061894385257,-0.6153428505498275
Daraz Like New DELL Original Chromebook 128GB Storage 4GB Ram Most Demanded Laptop 4 to 6 Hours Battery Timing Windows 10 Installed With Free Bag & Charger 11.6 Inches Full Hd Display HDMI Supported Webcam & Mic Installed USA IMPORTED STOCK,16989.0,4.3,0,0,laptops,2.5310495026193416,Mid-Range,0,1,1,0.34716048673675515,-0.6368032264195729
"Mini Portable Washing Machine | Premium Look Spin Dryer Machine | Compact & Powerful Washer for Small Clothes, Travel, Hostel & Home Use",1189.0,4.3,0,0,laptops,36.16484440706476,Budget,0,1,0,0.21475891260062213,-0.6144810448039063
Acer ChromeBook R11 | Touch Screen | 32GB Storage | 4GB RAM | 360 Rotatable | 11.6″ HD Display | Playstore Supported | - Daraz Like New Laptops,14698.0,4.0,176,641,laptops,2.7214587018642,Mid-Range,0,1,1,-2.2666597522471563,-0.31755856645789504
Lenovo | AMD A4-9120C 9th Gen | 4GB DDR4 RAM | 32GB SSD eMMC + 40GB Could Storage Free  | 1.60Ghz Processor | 11.6 Display | Windows 11 | 2029 Update AUE Chromebook,10999.0,4.0,22,59,laptops,3.636694244931357,Budget,0,1,0,-0.31159189465799564,-0.6490925787721722
"DELL LATITUDE 3190 LAPTOP | INTEL CELERON 6th Generation PROCESSOR | 4GB RAM DDR4 | 64GB SSD EMMC |11.6"" DISPLAY",18999.0,4.0,5,8,laptops,2.1053739670508973,Mid-Range,0,1,1,-0.06687660939502311,-0.6870204748502111
💻 HP Chromebook 14 G5 – Celeron N3350 | 4GB RAM | 16GB Storage | 14” Display | Play Store Supported,15999.0,4.3,0,0,laptops,2.6876679792487037,Mid-Range,0,1,1,0.33886443873708605,-0.6354045580778317
Daraz Like New Laptop - Lenovo Thinkpad – X230 – Core i5 3rd Gen – 4 GB RAM – 250 GB – 12.5″ - Refurbished - FREE LAPTOP BAG AND CHARGER,20499.0,5.0,1,0,laptops,2.439143372847456,Mid-Range,0,1,1,1.3102376808309093,-0.5267723729624942
Lenovo N22/N23 Chromebook – 11.6″ – 4 GB RAM – 16 GB ROM – With Play Store - PUBG Supported - DARAZ LIKE NEW LAPTOPS - USED - LAPTOPS,22999.0,4.3,0,0,laptops,1.869646506369842,Mid-Range,0,1,1,0.3975233639872716,-0.6452941322113549
"Mini Portable Washing Machine | Premium Look Spin Dryer Machine | Compact & Powerful Washer for Small Clothes, Travel, Hostel & Home Use",899.0,4.3,0,0,laptops,47.83092324805339,Budget,0,1,0,0.21232875712597157,-0.6140713338755175
"Lenovo ThinkPad X240 - Core i5 4th Generation - 8 GB Ram - 256 GB SDD - 12.5""",36000.0,4.3,0,0,laptops,1.1944444444444444,Premium,1,1,2,0.5064697478697947,-0.6636618969699171
"Daraz Like New Laptops - Hp Chromebook 11 G6 EE | 4GB RAM DDR4 | 16GB SSD EMMC | Playstore supported | 11.6"" screen - FREE LAPTOP BAG",8499.0,4.3,0,0,laptops,5.059418755147664,Budget,0,1,0,0.2760155902547444,-0.624808585791914
Dell Chromebook 11 3180 - 4GB RAM - 16GB SSD (FREE LAPTOP BAG) - Daraz like new laptops,8499.0,4.3,0,0,laptops,5.059418755147664,Budget,0,1,0,0.2760155902547444,-0.624808585791914
Sony Vaio 15.6 | 120GB Storage | 4GB RAM | ‎Intel Core i3 | 15.6 Inch Display | Windows 10 | Blue Gradient Daraz Like New Laptops,27999.0,4.3,0,0,laptops,1.5357691346119502,Premium,0,1,2,0.4394225963088327,-0.6523581137353001
"Lenovo ThinkPad X250 - Core i5 5th Generation - 8 GB Ram - 128 GB SDD - 12.5""",39000.0,4.3,0,0,laptops,1.1025641025641024,Premium,1,1,2,0.5316092872627314,-0.6679002858842841
LAPTOP Dell Chromebook 3180 - 4GB RAM - 16GB SSD (FREE LAPTOP BAG) - Daraz like new laptops - USED LAPTOP,8499.0,4.3,0,0,laptops,5.059418755147664,Budget,0,1,0,0.2760155902547444,-0.624808585791914
Acer Chromebook  514 - Intel Core i3 - 11th Gen - Windows 11 - 128GB SSD Storage | 8GB RAM | 14″ Full HD Display | Chrome OS | Backlit Keyboard - Slim Machine - Long Battery Life,47385.0,4.3,0,0,laptops,0.907460166719426,Premium,1,1,2,0.6018742998659894,-0.6797465828999402
"Dell | ChromeBook 3100 - 2029 update | Quad-Core Processor, 4GB RAM | 16GB/32GB Storage | 11.6″ Display | Playstore/Windows Supported | Chrome OS - AUE 2029 daraz like new laptops",8899.0,5.0,37,114,laptops,5.618608832453084,Budget,0,1,0,0.8179490791017469,-0.449222269381465
"LAPTOP Dell 3180 Chromebook 11.6 inches HD screen, 4GB Ram 16GB SSD, HDMI, WiFi, Webcam, Chrome OS - (FREE LAPTOP BAG) - Daraz Like New Laptops",8450.0,4.3,0,0,laptops,5.088757396449704,Budget,0,1,0,0.27560497777799314,-0.6247393587729794
Daraz Like New Laptops - HP Chromebook 11 G4 | 4GB RAM | 16GB Storage | 11.6″ Display | Playstore Supported | Dual Core | Chrome Book,15599.0,4.3,0,0,laptops,2.756586960702609,Mid-Range,0,1,1,0.3355125001513612,-0.6348394395559162
"Lenovo ThinkPad X240 - Core i5 4th Generation - 8 GB Ram - 128 GB SDD - 12.5""",34000.0,4.3,0,0,laptops,1.2647058823529411,Premium,0,1,2,0.4897100549411703,-0.660836304360339
USED - Lenovo N22/N23 Chromebook – 11.6″ – 4 GB RAM – 16 GB ROM – With Play Store - PUBG Supported - Daraz like new laptops,8499.0,4.3,0,0,laptops,5.059418755147664,Budget,0,1,0,0.2760155902547444,-0.624808585791914
"ASUS BR1100FK Flip 2-in-1 Touch Screen Laptop | 11.6"" 360° Convertible Display | 8GB RAM 128GB SSD | Stylus Support | Rugged Design for Students | Like New Imported Stock - K-Mall",37999.0,4.3,0,0,laptops,1.131608726545435,Premium,1,1,2,0.5232210609519549,-0.6664860767831903
"Lenovo 100e Chromebook 2nd Gen AST - 11.6"" HD Display - 4GB RAM - 32GB eMMC  - Student & Office Edition with box",10230.0,4.3,0,0,laptops,4.203323558162268,Budget,0,1,0,0.2905211044844689,-0.6272541361955039
Microsoft Surface pro 5 Core  i5 7th Generation 8GB 256GB ssd 4gb Intel iris Graphics 2 in 1 tablet laptop,41999.0,4.0,17,54,laptops,0.9524036286578252,Premium,1,1,2,-0.03093591683714756,-0.6927566338653611
"Dell 3189 Convertible Chromebook 11.6 inches HD IPS Touchscreen, Intel Celeron N3060 Up to 2.48GHz, 4GB Ram 16GB SSD, HDMI, WiFi, Webcam, Chrome OS - FREE LAPTOP BAG - Daraz like new laptops",22999.0,4.3,0,0,laptops,1.869646506369842,Mid-Range,0,1,1,0.3975233639872716,-0.6452941322113549
"HP Pavilion15-EG2043TX,Core i5-1235U 8GB DDR4 512GB PCIe value Nvidia GeForce MX550 2GB 15.6 FHD Antiglare slim IPS 250 nits Narrow Border Windows 11 Home Natural Silver - fingerprint reader non-SD card reader (1 Year Warranty)",234999.0,4.3,0,0,laptops,0.1829795020404342,Premium,1,1,2,2.174050814421462,-0.9448069488266285
Hp Chromebook 11 G8 EE | ‎Intel HD Graphics 400 | 4GB Ram | 32GB Storage | 11.6 inch Display | Intel Celeron N4020 | 2027 Updatable | Playstore Supported | Chromebook,9495.0,4.0,17,52,laptops,4.21274354923644,Budget,0,1,0,-0.2970390341780873,-0.648427836236125
HP EliteBook Folio 9480M 14in Intel Core i5-4310U 2.0GHz 4GB 500 GB HDD Windows 10 Pro (Registered Windows) - Daraz like new laptops,33499.0,5.0,3,7,laptops,1.492581868115466,Premium,0,1,2,1.3951348595584387,-0.541209943412794
"Dell 3180 Chromebook - WIndows 10 - 11.6 inches HD screen, 4GB Ram 16GB SSD, HDMI, WiFi, Webcam,",8999.0,5.0,3,18,laptops,5.5561729081009,Budget,0,1,0,1.1553138544399337,-0.4978363999065181
"HP Chromebook 11 G6 - (FREE SMART WATCH) - 2027 update - EE 11.6"" Chromebook Intel Celeron 1.10 GHz 4GB Ram 16GB SSD, HDMI, WiFi, Webcam, Play Store, Chrome OS",9999.0,4.3,0,0,laptops,4.3004300430043,Budget,0,1,0,0.28858535995121276,-0.6269277802490976
"Lenovo Chromebook N23 Laptop windows 10| Celeron | 4GB RAM | 16GB SSD | 11.6"" Screen | Windows Converted",8799.0,3.5,2,5,laptops,3.977724741447892,Budget,0,1,0,-0.8074671540335057,-0.7552537038201687
Hp Probook 640G4 I5 8th Gen 16GB Ram 512GB SSD (Windows 11 Licensed) & Free Laptop Bag - daraz like new laptops,61999.0,4.3,0,0,laptops,0.6935595735415088,Premium,1,1,2,0.7243373760954481,-0.7003931880981269
HP | Chromebook 11 G5 |,7999.0,4.3,0,7,laptops,5.375671958994874,Budget,0,1,0,0.24986172454986202,-0.6185276205238274
"Hp Chromebook G8 (  TOUCH SCREEN ) (WITH SMART WATCH)  - 4GB Ram DDR4 - 32GB SSD  - 11.6"" Screen Size - Chrome OS -",9999.0,4.0,9,21,laptops,4.000400040004001,Budget,0,1,0,-0.1872391721233594,-0.6672441118140081
Acer | Chromebook Spin 11 R751T | 32GB Storage | 4GB RAM | Intel HD Graphics 500 | Intel Celeron N3350 | 11.6″ Display | Dual Camera | Touchscreen | Playstore Supported | ChromeBook,16499.0,5.0,5,11,laptops,3.030486696163404,Mid-Range,0,1,1,1.2380497625591986,-0.5156527249118626
Daraz Like New Laptops - Lenovo Thinkpad X240 - Core i5 4th Generation - 8GB RAM - 500GB HDD - 12.5inches Screen - FREE LAPTOP BAG,28499.0,4.3,0,0,laptops,1.508824871048107,Premium,0,1,2,0.4436125195409888,-0.6530645118876945
Daraz Like New Laptops - HP | Chromebook 14 G5 | 16GB Storage | 4GB RAM | 14.1″ HD Display | Updated Version | Playstore Supported | With Type C fast charging Charger,16999.0,5.0,2,0,laptops,2.9413494911465383,Mid-Range,0,1,1,1.279869776787915,-0.5226504786976
"Daraz Like New Laptops - Dell Latitude E5540, Core i5 4th generation, 8GB DDR3 Ram, 500GB Hard Drive, 15.6"" Led Display, Intel HD Graphics",34999.0,4.0,3,7,laptops,1.1428897968513387,Premium,0,1,2,0.07241552293730777,-0.708775796853914
USA STOCK TOUCH SCREEN 360° Folding Lenovo 300e Chromebook 4GB Ram 32 GB Storage Update 2029/2027 FREE TOUCH STYLUS PEN,15499.0,4.0,271,823,laptops,2.580811665268727,Mid-Range,0,1,1,-2.9296619342207713,-0.25192628746743245
Acer | C740 | 128GB Storage | 2GB RAM | Windows 10 / 11.6″ Display | Play Store Supported | Android Apps Supported,15398.0,4.0,244,843,laptops,2.5977399662293803,Mid-Range,0,1,1,-2.9652245017809724,-0.21363815477396716
"Hp Chromebook 11 G6 EE | 4GB RAM DDR4 | 16GB SSD EMMC | Playstore supported | 11.6"" screen - Daraz Like New Laptops",10999.0,4.0,150,514,laptops,3.636694244931357,Budget,0,1,0,-1.8721686568766014,-0.3920759948912016
"LENOVO CHROMEBOOK 100E | 4GB RAM DDR4 | 32GB SSD EMMC | 11.6"" SCREEN | PLAYSTORE SUPPORTED | AUE UPDATE 2027",8908.0,4.0,134,470,laptops,4.49034575662326,Budget,0,1,0,-1.7350167861756312,-0.41099568914378964
Acer | Chromebook Spin 511 R752T | 32GB Storage | 4GB RAM | Intel UHD Graphics 500 | Intel Celeron N4020 | 11.6″ Display | Windows 10 | ChromeBook - Daraz Like New Laptops,16999.0,4.0,20,65,laptops,2.3530795929172306,Mid-Range,0,1,1,-0.27806216944151335,-0.6511453706122927
ALIEN WARE17-R5 laptop (not available cash on delivery),225000.0,4.3,0,0,laptops,0.1911111111111111,Premium,1,1,2,2.0902607296248044,-0.930680398575043
"Daraz Like New - Samsung Original Laptop - 128GB Fast Storage - 11.6"" Full HD Display - Windows 11 Installed - 4 to 6 Hours Battery Timing - With Charger & Free Laptop Bag Included - Most Demanded Laptop - High Performance - Free Mouse Included",16807.0,5.0,2,0,laptops,2.9749509133099306,Mid-Range,0,1,1,1.278260846266767,-0.5223792218070805
DELL ORIGINAL CHROMEBOOK | 128GB STORAGE | WINDOWS 11 INSTALLED | 4 TO 6 HOURS BATTERY | 11.6 INCHES FULL HD DISPLAY | WITH FREE LAPTOP BAG & CHARGER INCLUDED,14519.0,5.0,6,10,laptops,3.4437633445829605,Mid-Range,0,1,1,1.2235569312094912,-0.5144746477610609
"HP Intel Core i7-8th Generation | 16GB Ram , 512GB M2 SSD Hard | 2K Display | 3Hours+ Battery Backup | Back-Lit Keyboard | Fingerprint Scanner | FREE LAPTOP BAG | Charger Included | One Month Warranty",95151.0,4.0,12,25,laptops,0.4203844415718174,Premium,1,1,2,0.5106553654819207,-0.7868297542417526
Samsung NP900X3N i7 7th Gen | 8GB RAM | 256GB SSD | 13.3″  Display -7 days checking warranty -Samsunng laptop,53999.0,4.3,0,0,laptops,0.7963110427970888,Premium,1,1,2,0.6572986043809504,-0.6890908176598147
HP Chromebook 11 G4 | 16GB Storage | 4GB RAM | 11.6″ Display | Playstore Supported Chromebook | Black - Daraz Like New Laptops,8999.0,4.3,0,0,laptops,4.7783087009667735,Budget,0,1,0,0.28020551348690054,-0.6255149839443086
DELL ORIGINAL CHROMEBOOK | 128GB STORAGE | WINDOWS 11 INSTALLED | 4 TO 6 HOURS BATTERY | 11.6 INCHES FULL HD DISPLAY | WITH FREE LAPTOP BAG & CHARGER INCLUDED,15400.0,4.0,5,6,laptops,2.5974025974025974,Mid-Range,0,1,1,-0.09076026468501808,-0.6835285544109017
Acer | Chromebook Spin 511 R752T | 32GB Storage | 4GB RAM | Intel UHD Graphics 500 | Intel Celeron N4020 | 11.6″ Display | Windows 10 | ChromeBook,12536.0,3.0,1,0,laptops,2.393107849393746,Mid-Range,0,1,1,-1.4270692491996075,-0.846415593955332
"Dell 3189 Convertible Chromebook 11.6 inches HD IPS Touchscreen, Intel Celeron N3060 Up to 2.48GHz, 4GB Ram 16GB SSD, HDMI, WiFi, Webcam, Chrome OS - FREE LAPTOP BAG - Daraz like new laptops",13499.0,3.0,1,5,laptops,2.2223868434698866,Mid-Range,0,1,1,-1.4346879873921365,-0.8437942831427779
HP ORIGINAL CHROMEBOOK | 128GB STORAGE | WINDOWS 11 INSTALLED | 4 TO 6 HOURS BATTERY | 11.6 INCHES FULL HD DISPLAY | WITH FREE LAPTOP BAG & CHARGER INCLUDED | TOP SELLING | MOST DEMANDED | TRENDY | HIGH PERFORMANCE | RELIABLE | AFFORDABLE,14999.0,5.0,3,6,laptops,3.3335555703713577,Mid-Range,0,1,1,1.243245406036195,-0.5158695785050103
Dell Windows 10 / Chrome -Touch screen with 4GB Ram - 32GB SSD,13499.0,4.3,0,0,laptops,3.1854211423068373,Mid-Range,0,1,1,0.3179148225763055,-0.6318725673158592
HP Chromebook 14 G7 | 4GB DDR4 RAM | 64GB eMMC SSD |  Windows 11 | 14-inch HD (1366 × 768) Anti-Glare Display | Intel UHD Graphics | 4-5 Hours Battery Backup | With Type C Charger,19999.0,5.0,6,12,laptops,2.5001250062503124,Mid-Range,0,1,1,1.2632030776988576,-0.5206240380496784
Acer Chromebook R11 C738T TouchScreen | Intel Celeron 5th Gen | 4GB RAM | 32GB SSD,14499.0,4.0,13,31,laptops,2.758810952479481,Mid-Range,0,1,1,-0.18506068938088388,-0.6689295990848964
LENOVO ORIGINAL CHROMEBOOK | 128GB STORAGE | WINDOWS 11 INSTALLED | 4 TO 6 HOURS BATTERY | 11.6 INCHES FULL HD DISPLAY | WITH FREE LAPTOP BAG & CHARGER INCLUDED | TOP SELLING | MOST DEMANDED | TRENDY | HIGH PERFORMANCE | RELIABLE | AFFORDABLE,14999.0,5.0,3,5,laptops,3.3335555703713577,Mid-Range,0,1,1,1.2463831121037274,-0.5166659452358234
DELL CHROMEBOOK LAPTOP 3120 P22T - 4GB/16GB - Longer Battery Life,8900.0,4.5,5,11,laptops,5.056179775280899,Budget,0,1,0,0.5067267561180905,-0.587640215283739
Daraz Like New Laptops - Lenovo Chromebook 100E (Free smart watch) Intel Celeron 4GB RAM 16GB Chrome OS,9999.0,4.3,0,0,laptops,4.3004300430043,Budget,0,1,0,0.28858535995121276,-0.6269277802490976
Daraz Like New Laptops - HP Chromebook 11 G8 | 32GB Storage | 4GB RAM | 11.6″ Display | 2027 Update Available | Playstore Supported | Dual Core | Chrome Book,12499.0,4.3,0,0,laptops,3.4402752220177613,Mid-Range,0,1,1,0.30953497611199327,-0.6304597710110701
Daraz Like New laptops - Dell 3120 P22T Chromebook | 11.6 Inches | HD plus Display | 2GB Ram | 16GB Rom | Windows Installed | WiFi | Webcam | HDMI - FREE LAPTOP BAG,8999.0,4.3,0,0,laptops,4.7783087009667735,Budget,0,1,0,0.28020551348690054,-0.6255149839443086
"Mini Portable Washing Machine | Premium Look Spin Dryer Machine | Compact & Powerful Washer for Small Clothes, Travel, Hostel & Home Use",1599.0,4.3,0,0,laptops,26.891807379612256,Budget,0,1,0,0.2181946496509901,-0.6150602912888697
Metal Laptop Stand Portable Laptop Stand 7 Gear Slot Anti Slip Silicone Foldable Adjustable Laptop Stand Compatible with all sizes of Laptop Easy to Carry Smart Stand Strong Material High Quality Stand,799.0,5.0,1,12,laptops,62.57822277847309,Budget,0,1,0,1.1075022326735706,-0.4893838849883924
"Mini Portable Washing Machine | Premium Look Spin Dryer Machine | Compact & Powerful Washer for Small Clothes, Travel, Hostel & Home Use",1350.0,4.3,0,0,laptops,31.85185185185185,Budget,0,1,0,0.21610806788137638,-0.6147085050089773
"Daraz Like New - Dell Original Chromebook 4GB Ram 128GB Storage 11.6 Inches Full HD Display 4 to 6 Hours of Battery Timing Fast Charger Included Windows 10 Installed Most Demanded Laptop High Performance Reliable Affordable With Free Bag, Mouse & Charger",14570.0,4.0,6,14,laptops,2.7453671928620453,Mid-Range,0,1,1,-0.12385562720855742,-0.6768078924332889
"Dell Latitude 6430, Core i5 3rd generation, 4 GB Ram, 500GB Hard Drive, 14"" Led Display, (Windows 10 Registered) FREE LAPTOP BAG",22999.0,4.0,21,64,laptops,1.7392060524370625,Mid-Range,0,1,1,-0.22568382600600914,-0.6612414079737073
Acer | C740 | 128GB Storage | 2GB RAM | Windows 10 / 11.6″ Display | Play Store Supported | Android Apps Supported | Chromebook - FREE LAPTOP BAG,11499.0,3.5,12,31,laptops,3.0437429341681885,Mid-Range,0,1,1,-0.8768063405147185,-0.7465916468606302
"HP EliteBook 840 G3 Ultra Book, Core i5 6th generation, 8GB DDR Ram, 500GB Hard drive 14.1"" Led Display, Intel HD Graphics",49999.0,4.3,0,0,laptops,0.8600172003440067,Premium,1,1,2,0.6237792185237016,-0.6834396324406586
Dell Latitude 7280 - Core i5 7th Generation - 8GB RAM - 256GB SSD - 12.5inch Screen - FREE LAPTOP BAG (Windows 11 Licensed) - Daraz like new laptops,43999.0,3.5,9,14,laptops,0.7954726243778267,Premium,1,1,2,-0.5480050030228174,-0.8035770827844952
Daraz Like New Laptops - HP Chromebook 11 G5 | 16GB Storage | 4GB RAM | 11.6″ Display | Playstore Supported | Dual Core | Chrome Book,9299.0,3.0,1,6,laptops,3.2261533498225616,Budget,0,1,0,-1.4730210486097801,-0.8370641719318508
HP Chromebook 11 G5 | 16GB Storage | 4GB RAM | 11.6″ Display | Playstore Supported | Dual Core | Chrome Book - Daraz like new laptops,12499.0,4.3,0,0,laptops,3.4402752220177613,Mid-Range,0,1,1,0.30953497611199327,-0.6304597710110701
Dell Latitude E7470 - Core i7 6th Generation - 8GB DDR4 RAM - 256GB SSD - 14inch Screen - FREE LAPTOP BAG (Windows 11 Licensed) - Daraz like new laptops - USED LAPTOP,45119.0,4.0,8,14,laptops,0.886544471287041,Premium,1,1,2,0.13006341959391354,-0.7216131923520235
"Daraz Like New Laptops -  Dell Latitude E5430 14.1"" Laptop (Intel Core i5-3320M, 8GB RAM, 500GB HDD, WiFi, DVDRW, Windows 10 Pro - FREE LAPTOP BAG",24205.0,5.0,1,14,laptops,2.065688907250568,Premium,0,1,2,1.2973655068821976,-0.5208590618366581
Lenovo Chromebok N42 Windows 10 Chromebook - 4GB RAM  - 14inch Screen - FREE LAPTOP BAG,10999.0,5.0,1,0,laptops,4.545867806164197,Budget,0,1,0,1.2306291394199431,-0.5133508080669985
Dell Latitude E5450 Intel Core 5th Generation i5 i5-5300U 8GB DDR3L 500GB 7200RPM HDD Webcam Windows 10 Pro,34999.0,5.0,1,7,laptops,1.4286122460641733,Premium,0,1,2,1.40978151209071,-0.541683352266243
Dell CBC13 Chromebook 11 Intel Celeron 2GB RAM 16GB Windows 10  -  Daraz like new laptops,7999.0,5.0,5,8,laptops,6.250781347668458,Budget,0,1,0,1.1762341858151417,-0.5060330565135954
Lenovo Thinkpad T470 - Core i5 7th Generation - 8GB DDR4 - 256GB SSD - 14inch Screen - FREE LAPTOP BAG - Daraz like new laptops,47999.0,4.3,0,0,laptops,0.8958519969166023,Premium,1,1,2,0.6070195255950771,-0.6806140398310806
"Lenovo Chromebook 300e - Touch Laptop and Tab - 4GB Ram - 32GB Storage - Touch x 300° Rotatable - Playstore Supported - Type C Charger


2027 Update",15999.0,4.0,2,0,laptops,2.5001562597662352,Mid-Range,0,1,1,-0.06379917599399652,-0.6866843413767473
Microsoft surface pro 7 I5 10th Generation 8gb 128gb 4 GB Intel iris plus Graphics 620  2 in 1 tablet laptop with Original de attachable lighting keyboard,49999.0,5.0,2,18,laptops,1.000020000400008,Premium,0,1,2,1.4999260008946362,-0.5549381556010009
"Dell 3180 Chromebook 11.6 inches HD screen, 4GB Ram 16GB SSD, HDMI, WiFi, Webcam, Chrome OS",8285.0,4.0,29,128,laptops,4.828002414001206,Budget,0,1,0,-0.5581056065471806,-0.5960691947879377
"Dell  ChromeBook 3100 TOUCH SCREEN - 2029 update | Quad-Core Processor, 4GB RAM | 32GB Storage | 11.6″ Display | Playstore/Windows Supported | Chrome OS - daraz like new laptops",10599.0,4.0,6,37,laptops,3.773940937824323,Budget,0,1,0,-0.2292992370715848,-0.6528812434982688
"Dell 3189/Lenovo 300e Convertible Chromebook 11.6 inches HD IPS Touchscreen, Intel Celeron N3060 Up to 2.48GHz, 4GB Ram  32GB SSD, HDMI, WiFi, Webcam, Chrome OS - FREE LAPTOP BAG",13999.0,4.0,564,14,laptops,2.857346953353811,Mid-Range,0,1,1,-0.70809083072873,-1.135175369185231
Daraz Like New Laptops - Daraz Like New Laptops - HP Chromebook 11 G5 | 16GB Storage | 4GB RAM | 11.6″ Display | Playstore Supported | Dual Core | Chrome Book - FREE LAPTOP BAG,7447.0,5.0,7,33,laptops,6.7141130656640255,Budget,0,1,0,1.09108897604273,-0.4869898102867574
Lenovo N22/N23 Chromebook – 11.6″ – 4 GB RAM – 16 GB ROM – With Play Store - PUBG Supported,8285.0,4.0,290,756,laptops,4.828002414001206,Budget,0,1,0,-2.7996182270297822,-0.310725909124646
"Lenovo | ChromeBook 500E Touch Screen | 360 Rotatable  | Intel N3450 Processor, 4GB DDR4 RAM | 32GB Storage | Dual Cam front & Rear | 11.6″ Display | Playstore Supported | Touch Screen | Chrome OS",14699.0,5.0,6,30,laptops,3.4015919450302743,Mid-Range,0,1,1,1.1623111822224208,-0.49880161647965965
Microsoft surface pro 6 i5 8th generation 8gb 256gb 4 GB Intel HD Graphics 620  2 in 1 tablet laptop,51999.0,4.0,8,35,laptops,0.7692455624146619,Premium,1,1,2,0.12182493585020265,-0.7146095295818955
Acer | C740/C720 | 128GB Storage | 2GB RAM | Windows 10 / 11.6″ Display | Play Store Supported | Android Apps Supported | Chromebook -,12999.0,4.0,90,307,laptops,3.077159781521656,Mid-Range,0,1,1,-1.143597322894693,-0.5103759326670645
Lenovo Original Chromebook 128GB Storage 4GB Ram Most Demanded 5th Generation Laptop Chromebook With Charger & free Laptop Bag Gift Windows 10 Pre Installed Best for Online Work 6+ Hours Battery Timing Slim Easy to Carry Wifi & Bluetooth Supported,16884.0,4.3,0,0,laptops,2.546789860222696,Mid-Range,0,1,1,0.3462806028580024,-0.63665488280757
Lenovo N23 Chromebook - 6th Generation – 11.6″ – 4 GB RAM – 16 GB ROM – With Play Store - PUBG Supported,8299.0,3.5,1,5,laptops,4.217375587420171,Budget,0,1,0,-0.8106186358477605,-0.7537244128659069
Daraz Like New Laptops - HP Chromebook 11 G4 | 16GB Storage | 4GB RAM | 11.6″ Display | Playstore Supported Chromebook | Black - Daraz Like New Laptops,7447.0,3.5,5,13,laptops,4.699879145964818,Budget,0,1,0,-0.8470136792472194,-0.7494413477751906
"Lenovo Chromebook N23 Laptop | Celeron | 4GB RAM | 16GB SSD | 11.6""",7799.0,4.0,13,51,laptops,5.128862674701885,Budget,0,1,0,-0.30395978204242247,-0.6435365292265466
"LENOVO THINKPAD 11e LAPTOP | INTEL CELERON 4TH GEN | 4GB RAM DDR3L | 128GB SSD M2 | 11.6"" DISPLAY",19499.0,4.0,140,311,laptops,2.0513872506282373,Mid-Range,0,1,1,-1.153601216041869,-0.5575182818183075
"Dell Latitude 6430, Core i5 3rd generation, 8GB Ram, 500GB Hard Drive, 14"" Led Display, (Windows 10 Registered) FREE LAPTOP BAG",26998.0,4.0,123,366,laptops,1.4815912289799242,Premium,0,1,2,-1.2456810770159439,-0.5103234934814516
Acer C740 | 2GB RAM 128GB Storage Windows 10 | 11.6″ Display | Play Store Supported | Android Apps Supported - Daraz Like New Laptops,11998.0,4.0,27,74,laptops,3.333888981496916,Mid-Range,0,1,1,-0.35547822614264035,-0.6426729253277957
Acer Chromebook C740 | 11.6 Inches | HD plus Display | 2GB Ram | 128GB SSD | FREE LAPTOP BAG | Windows 10 Installed | WiFi | Webcam | HDMI | USB Ports | Loudspeaker | Long Time Battery | DARAZ LIKE NEW,10612.0,4.0,3,21,laptops,3.769317753486619,Budget,0,1,0,-0.17587167773332696,-0.6631727991376397
Daraz Like New - Lenovo Chromebook N21 | 4GB RAM | 16GB Storage | 11.6″ Display | Rotatable Webcam | 8 Hours Battery | FREE LAPTOP BAG,8999.0,4.0,8,36,laptops,4.44493832648072,Budget,0,1,0,-0.24164616818275506,-0.6530629217451542
Lenovo ThinkPad X230 - Core i5 - 3rd Gen - 4 GB RAM - 250 GB - 12..5″ Windows 10 - (Free Laptop Bag) - Daraz like new laptops - USED LAPTOP,21999.0,5.0,4,16,laptops,2.272830583208328,Mid-Range,0,1,1,1.2694888291931559,-0.5186183781322692
Microsoft Surface pro 7 plus Core i7 11th Generation 16GB Ram 256GB ssd 2 in 1 tablet laptop with detachable keyboard,89999.0,5.0,4,11,laptops,0.5555617284636496,Premium,0,1,2,1.8550069191040481,-0.6186703605119888
Dell Chromebook 3100 | Touch Screen | 32GB Storage | 4GB RAM | Touch Screen | 11.6″ HD Display | Playstore Supported | - Daraz Like New Laptops,10498.0,4.0,57,248,laptops,3.8102495713469233,Budget,0,1,0,-0.94516209412678,-0.5266727037651416
Lenovo Thinkpad – X230 – Core i5 3rd Gen – 4 GB RAM – 250 GB – 12.5″ - Refurbished,23999.0,4.0,80,193,laptops,1.6667361140047503,Premium,0,1,2,-0.6833361059095576,-0.6084735713137712
